vote_id,selected_tweet_id_str,voted_at,matchup_id
23187,1053017921792946176,2023-12-27 16:38:54.489535,dc5e92d7-12cd-47ee-91f5-1059035a5811
23188,1373449256368009220,2023-12-27 16:39:07.549003,438235b4-a933-4583-8d5f-2c9c5bb9a157
23189,1444367077767192576,2023-12-27 16:39:08.029122,de2ff3ba-cb6e-402c-8212-ac440b1934ee
23190,1067310214259499008,2023-12-27 16:39:15.798686,24fc33b0-fe94-4089-86de-e6b7bae7521c
23191,694994701674532864,2023-12-27 16:39:18.957053,fd768e7e-f553-46c5-9381-b14ef179cb6c
23192,727604522156228608,2023-12-27 16:39:26.695525,8fefb2a1-0e27-4f67-bbe3-8149813971a6
23193,1423725029892792321,2023-12-27 16:39:32.935064,4293df95-b7f2-4e44-99ab-06a15d7ed397
23194,1147873756901191680,2023-12-27 16:39:51.127783,4e8c28c8-dd3b-4b5d-b759-afc467fbcde8
23195,1015039437393223680,2023-12-27 16:40:17.833273,66150959-efc0-4f01-97a7-bfb1724dd0b3
23196,923013276245610496,2023-12-27 16:40:34.825238,1705d8d1-5a9c-44fe-a3c6-bdf48b8a4c3d
23197,999393166301245440,2023-12-27 16:40:40.278281,5d074039-a559-4dd3-a8e5-58259d919d62
23198,1084293210497785856,2023-12-27 16:40:44.78801,80a5f42e-91e4-42c2-8dc3-eb1522ee58f4
23199,1060323496461590529,2023-12-27 16:40:58.70609,9035a0b7-1634-489d-a1f0-fb9b68ce2b9c
23200,1240687424377720835,2023-12-27 16:41:00.691086,f7cb2182-a350-480d-aaa1-994975312288
23201,626622583371202560,2023-12-27 16:41:03.282279,10c42233-0df8-4840-b9fd-1932bbc48e97
23202,1593648716992299010,2023-12-27 16:41:03.516293,53b8b542-3677-4f81-99eb-680cb1b9ba1c
23203,1533569440503111681,2023-12-27 16:41:03.786848,f4d9b33a-ad4c-4a6e-b085-ef98514f13f3
23204,722565868719177729,2023-12-27 16:41:11.142404,2847cb00-11ed-4185-9bf6-15532e188596
23205,976556065100738560,2023-12-27 16:41:22.575956,07a7fa5f-2caa-4e81-bbb6-edbfcfe070f1
23206,1391195422673145856,2023-12-27 16:41:31.00442,1e13343c-e00d-41ac-b94a-6b3d623b3fea
23207,1597232032588783616,2023-12-27 16:41:33.452056,22259dab-6666-4422-be8a-439174b83e7c
23208,564839950521090048,2023-12-27 16:41:40.407627,dccf1e2e-eddf-4bc6-a75a-1b352daa6f1d
23209,1419134846866231298,2023-12-27 16:41:45.796313,6bf9dc24-df1d-41f5-a6ac-d45a9a4ebc47
23210,928964726817615873,2023-12-27 16:41:48.781814,3870b974-91e3-4a3c-8bff-4f161a7eed2e
23211,714835753138696192,2023-12-27 16:41:55.71015,e4bce26e-1b2a-4563-a8ee-ed99f63230ee
23212,654934442549620736,2023-12-27 16:42:07.953032,9c295982-1b45-414f-a848-fbec81a93fff
23213,1275990670663012352,2023-12-27 16:42:17.273698,58eafbd0-0c32-4043-be9c-73d081a17782
23214,1521899642631380997,2023-12-27 16:42:29.583347,6cd91f28-fcd3-4330-81b4-11cdeaebbf37
23215,1039294149667770368,2023-12-27 16:42:33.399353,a1f89f95-a422-4b9c-b53e-2b8ec6040fc3
23216,1207481908201803777,2023-12-27 16:42:35.905258,3d085f13-2759-4ddd-b63f-3767678bb0fd
23217,1311596481824976898,2023-12-27 16:42:44.164071,a859615b-b022-4143-b967-1b1bfb4d1f87
23218,1049887962723479553,2023-12-27 16:42:49.050549,5eb8eb18-b8fa-49d2-a434-ee3dd8d7a3cd
23219,1020019959596965888,2023-12-27 16:42:58.619457,feda0d35-28c9-4ae0-b23c-b10aa0e7228a
23220,965816492221747200,2023-12-27 16:43:02.168384,30b114b7-426c-4ca3-9956-4d33d33f2356
23221,1440504208625586181,2023-12-27 16:43:06.874527,1f348345-d63a-4b2d-956e-f37933c15f11
23222,1088618347208560640,2023-12-27 16:43:16.502894,13be8e79-3176-4bba-913e-d3a5bae3bf6d
23223,947312755605782528,2023-12-27 16:43:21.77333,7aa05ada-a566-4c33-ab4b-b00ad5d7a3d1
23224,1218339538021408768,2023-12-27 16:43:22.64837,39422652-5306-49cd-b327-4a58751b02a6
23225,1080940452600258560,2023-12-27 16:43:32.93037,6e7fc01a-4c3a-476a-9f2e-9c3c4d8532f9
23226,1372003384732045316,2023-12-27 16:43:33.967717,f9b504c2-d62f-4bc5-9d1c-cf6796770059
23227,1221881862244749315,2023-12-27 16:43:36.547086,23db750b-8aa5-4571-890d-87bc466e62f1
23228,1188805278621413376,2023-12-27 16:44:16.45466,2cedc47e-43ce-4752-b746-a64707a75fe4
23229,831805955402776576,2023-12-27 16:44:36.689896,13e78fe1-e64c-494e-ba26-dd45a4f5e5ba
23230,849406960667508736,2023-12-27 16:44:44.63863,a268da2d-c7ff-43c6-8f94-7084fdd938b2
23231,756561607631568896,2023-12-27 16:45:16.733222,d0025ffd-8811-40be-8e7b-4ee64ca0484c
23232,1350843941323735040,2023-12-27 16:45:34.946172,25e57ac3-f917-48db-a265-18c4195ce5de
23233,852949235981012994,2023-12-27 16:45:53.102139,e65e1c2e-31f5-433b-b524-ed70be1f5366
23234,212767135901024256,2023-12-27 16:46:23.531882,e627e010-a890-4332-b490-6d2703f4ca2a
23235,756640481476382720,2023-12-27 16:46:34.830817,167436fe-026f-4404-a297-220162437f48
23236,1173133451668729856,2023-12-27 16:47:40.265171,5d7606b7-7bad-42f1-814b-2086d5991465
23237,1334826853861830659,2023-12-27 16:47:50.779504,923afefd-d11d-4c11-83c8-1a08354c0a84
23238,1029181667296985088,2023-12-27 16:48:00.959656,be94bf9b-f28c-4638-93eb-564175abd8a5
23239,929862019234324481,2023-12-27 16:48:03.43961,bada0d8f-470c-45bf-bdfa-824c0a68be53
23240,675806988572319744,2023-12-27 16:48:06.079319,ac34f856-ce83-4168-89de-8663a54c783a
23241,596096575887147008,2023-12-27 16:48:16.876694,f943b3a2-61a6-4c2b-acd6-7a9f2089d590
23242,855265438569304064,2023-12-27 16:48:26.164007,3050fc76-7068-46da-b2aa-dee5a83af774
23243,1559315846433910786,2023-12-27 16:48:37.535726,5af9805b-a378-4fc3-8d80-4a653f3029d3
23244,1499500654133452803,2023-12-27 16:48:39.0805,012fa10e-3661-42eb-90f6-966c501093fe
23245,505221400148197376,2023-12-27 16:48:47.19992,22eefa7b-f5cd-4a63-affb-d7ddf88cb181
23246,1478129037897781253,2023-12-27 16:48:59.401004,05533b2f-fbf1-42fc-b9f0-6aca9f33c601
23247,877412303209021440,2023-12-27 16:49:03.555304,6f15b9c5-7b38-45b5-9196-b57afee6957f
23248,875059797716086784,2023-12-27 16:49:16.560687,523fdd24-18ed-41e4-a775-9897f91ababb
23249,1095996361764270080,2023-12-27 16:49:26.769898,125c2957-6a40-4cf1-88bb-639e4f01d7db
23250,1221881862244749315,2023-12-27 16:49:27.990352,8c784dd2-17f8-4a3b-a1a3-33f7c45f265d
23251,942539239912337411,2023-12-27 16:49:32.709849,594e1790-0398-4b80-a37a-eb6ca08cb47d
23252,1051904634795814912,2023-12-27 16:49:53.811349,09a3fb24-1144-43eb-a0ef-8d65729f151f
23253,1318263844209381377,2023-12-27 16:50:08.509254,c9fe0f85-a33d-40e4-9923-fa460c8c015a
23254,852949235981012994,2023-12-27 16:50:19.174684,9f0e2f21-0e8d-4571-9b34-a430c049a724
23255,1158528892841467904,2023-12-27 16:50:26.305567,254d2230-157e-414e-9c67-bc6493e14018
23256,1224314158025527296,2023-12-27 16:50:39.962841,542c09ca-36b7-41f0-8dcd-f00913c0ab99
23257,1013883582664855552,2023-12-27 16:50:52.724025,6a37b18b-813f-47e9-9391-44f99f24e648
23258,1072304627595599872,2023-12-27 16:50:53.961378,904bc8bb-8404-4dbe-a523-c726030cf538
23259,988467567730855942,2023-12-27 16:50:55.916403,e11734a9-5152-47a9-8a02-f36901ab8ffc
23260,1023707279487655938,2023-12-27 16:51:05.570767,b3b3eb9a-51cb-442f-935b-8e7f8c45f382
23261,570589112652201984,2023-12-27 16:51:07.633144,72c7dbee-65b2-494c-88dc-f75cd871e514
23262,1000507539665104897,2023-12-27 16:51:12.408654,8e47c16d-9aa2-4097-a8f6-c57ceb3b4192
23263,1536936843945590784,2023-12-27 16:51:15.882406,c9cd6624-707b-4b4c-b1d2-29bdc56b7427
23264,1255574173197275136,2023-12-27 16:51:17.398373,bd094545-2170-4e28-98e1-c33d03e6220b
23265,1477537308756877315,2023-12-27 16:51:23.309205,b1543ea2-e572-499e-8b40-8f7f340241e0
23266,1543804298215268358,2023-12-27 16:51:26.685468,24555b26-5925-4e94-b124-d2154ce95b13
23267,799088750529748992,2023-12-27 16:51:32.380815,92579cb5-3a72-4607-8e95-91a5d4323ef6
23268,1569768600172646400,2023-12-27 16:51:33.709624,4123a62a-a75d-4fef-9e51-29c3a3bb617f
23269,1430954697003839495,2023-12-27 16:51:39.238161,84a67455-27f2-452b-a749-e2675737dcda
23270,798393636442558470,2023-12-27 16:51:41.013258,a44e9cb9-d669-4d41-b1e6-0b4a767a4a83
23271,908470596639559680,2023-12-27 16:51:43.891299,5501c70c-7eda-4a3c-9336-17e69cc410dd
23272,988419665570430976,2023-12-27 16:51:51.759366,2e6ca865-c7ab-403c-b0f7-47c5e3fbd56d
23273,1224314158025527296,2023-12-27 16:51:51.890566,d3e3df28-e3a7-4e50-8051-a673ba5f3ca0
23274,1120931789252390912,2023-12-27 16:51:53.098769,e2f19612-f8ea-4138-8be4-3c4596748fa7
23275,1025503513026195457,2023-12-27 16:51:56.25099,bcc5f0d8-8644-4a2c-81f1-cb33547975e5
23276,1266007690985312256,2023-12-27 16:51:57.133686,50d8b79a-aede-4fc8-ad2c-d83588c1b75a
23277,1334964560382537729,2023-12-27 16:52:00.987614,07b50f9b-c6a5-4cbb-afcc-494556439866
23278,1003652179675136001,2023-12-27 16:52:06.881532,9eb19d55-e172-4cb1-a2cb-aadd83c16825
23279,1543039645012869123,2023-12-27 16:52:07.871356,37ac3622-6644-4c0c-accb-6012d5fc46d7
23280,1197634950536794112,2023-12-27 16:52:11.102404,76bc7ca9-361e-4b8c-abb3-0247be405d27
23281,1490894441862742017,2023-12-27 16:52:11.212597,2e3dd2bb-b0cd-4823-9c4a-5d2c5c9e38b7
23282,1106106139375095808,2023-12-27 16:52:12.577022,12ab00e0-ba0e-4977-9de3-3635bc6e5c0c
23283,303090219811479552,2023-12-27 16:52:15.151488,75b3ec71-8b22-42aa-a2fd-8b7be0987cee
23284,776204140569513984,2023-12-27 16:52:17.562485,05d8e799-0414-4dcb-b0a4-b753b5fcef57
23285,823942113838542848,2023-12-27 16:52:22.208663,7c59eb6e-68d3-4961-874f-288d9402cc03
23286,1106911249168773121,2023-12-27 16:52:31.540616,8657e8ca-74d0-4f94-9002-9b2fb0dfa1ed
23287,1087014015002443777,2023-12-27 16:52:33.703377,eb5e1eb9-5c0a-47e4-8a74-539d31447df0
23288,1579485068799930368,2023-12-27 16:52:33.764899,cb672b49-8508-49c7-b5ce-97fad8320e5a
23289,746032197342232576,2023-12-27 16:52:43.018408,4ab02506-ee20-4fcc-aa3a-2e27e1cbff37
23290,1544047752488751104,2023-12-27 16:52:43.448773,b1742d61-73ba-4198-8f00-a8db350af7aa
23291,1000507539665104897,2023-12-27 16:52:49.085897,d00482da-d5a1-450f-a080-f8a83d134ff1
23292,1386205749668323331,2023-12-27 16:52:54.578411,95ef0907-0762-4ed3-ba8e-7382b5fdc081
23293,1043313489647788033,2023-12-27 16:52:56.610585,5398ce33-79e0-492d-9a05-91c0ace1a4ac
23294,1488920061129764867,2023-12-27 16:52:58.385099,3fbbab0a-6362-4dee-980b-820b2c11114b
23295,1469340569587568645,2023-12-27 16:53:02.764653,289a21ee-86a7-45aa-8eaa-dde6999ace95
23296,975058606549807106,2023-12-27 16:53:04.62554,18c651c3-6bda-4b58-ac43-ef97f30dd15b
23297,1354607297994092544,2023-12-27 16:53:04.967505,bb324edd-7985-4c1b-b9b8-e792a2449a19
23298,926115745452437505,2023-12-27 16:53:13.377642,af6605bb-d4dc-4b81-9201-522803039398
23299,1558127807309303808,2023-12-27 16:53:23.176156,c882018c-0f44-48ac-b0ff-a473c6761756
23300,1435565817261920259,2023-12-27 16:53:23.851891,aaf07ad6-d0d5-4497-a0a9-4559604786f4
23301,937021290115936257,2023-12-27 16:53:28.867552,874fe411-3c35-4e04-b494-6b2aac5c45e1
23302,831541951686078465,2023-12-27 16:53:29.065658,035d45ea-f116-406e-b65a-e63840bae02b
23303,991672651209994240,2023-12-27 16:53:37.509025,83d5f9d4-6e63-43b9-8d13-52a7d62d73f3
23304,1106106139375095808,2023-12-27 16:53:48.504988,f77b9cc5-7361-40f3-afe8-51db30078f52
23305,1577711613070790738,2023-12-27 16:53:53.561732,6d7254bb-2b43-44d0-9868-71ab4194644a
23306,1389143790984773632,2023-12-27 16:53:58.32933,a960415b-1464-4b4d-8785-10a739c26054
23307,598204691374280704,2023-12-27 16:54:00.381193,b56ce6cb-4e81-46cb-92c4-32ad331c7f84
23308,539714048246697986,2023-12-27 16:54:02.888735,1f78defc-3f42-4115-ad5f-f0a4820a9c39
23309,855118485386481664,2023-12-27 16:54:08.510816,19c03d2d-212c-47ef-b376-a245ef5cecab
23310,817457217372848128,2023-12-27 16:54:15.058869,e4d9e340-6cb8-4488-80fd-a2d0a0b56b33
23311,927596073929068544,2023-12-27 16:54:20.763561,3211120a-cdbf-4ff6-a2bf-fd4bb3826764
23312,992416691480035329,2023-12-27 16:54:21.590545,001e0d7e-f00f-4316-bcae-d795e68dcad1
23313,1365843319457275906,2023-12-27 16:54:22.240675,5d28f71f-8bbb-4c7a-adef-dff957a2c953
23314,1591306825655517184,2023-12-27 16:54:23.303212,ea5eb58d-c2b8-4ce9-b405-67cbdc662839
23315,1015039437393223680,2023-12-27 16:54:27.642576,0d1b38d1-7ff4-42c9-a730-0ef43fda3b1d
23316,1278878259405443075,2023-12-27 16:54:31.323147,49af57f0-1a6d-4238-a056-d04cef0cd9bc
23317,1425831118184587265,2023-12-27 16:54:37.691467,8d176a1f-4f78-401a-ba56-51c502377cb8
23318,1542545127658250240,2023-12-27 16:54:40.216478,3021ff77-3e46-4afd-865f-ef9e46b97aca
23319,1179046435737800705,2023-12-27 16:54:43.473952,c3e0543d-03fb-4a46-aab3-8815ca02028e
23320,976855475525505026,2023-12-27 16:54:43.967399,e1d95590-1c9f-49d9-9201-dc6e4ed30794
23321,941846935014727681,2023-12-27 16:54:48.1883,073e3fc8-b33e-4c55-b361-941f82dcdc06
23322,714835753138696192,2023-12-27 16:54:48.742365,17b41658-f4f5-4fd3-b76f-624a95da3ccc
23323,1521589951695147012,2023-12-27 16:54:53.639293,f8b2b0a6-6e0b-4173-a361-7013a79b0ce2
23324,890067258877378561,2023-12-27 16:54:55.360441,9c24f6f1-1e49-4b3e-9ed6-6f29af077434
23325,1515409114855358475,2023-12-27 16:54:59.665282,bcc7ab12-0911-4374-b5d2-babf884132b6
23326,1529807426786041858,2023-12-27 16:54:59.838609,30511999-82a9-4b28-8b5b-217ad86388ef
23327,731680150459432960,2023-12-27 16:55:06.477612,32b632f2-78ba-47f5-887d-41c8a4568e9d
23328,1625522838458494977,2023-12-27 16:55:06.754969,7a5c6a2f-286a-45e8-b491-cddd03a8fd23
23329,658380006960287744,2023-12-27 16:55:06.826262,a20d386d-6863-4f1b-8011-66a2c43b1ad4
23330,465645553271861248,2023-12-27 16:55:10.967982,05208816-aca4-471b-8c48-813a32ed7d52
23331,990930728098689024,2023-12-27 16:55:14.115448,1f0edc7d-cdde-4fe3-a7af-67e127784c00
23332,902617197515640832,2023-12-27 16:55:15.761396,e1c9670e-f903-4677-8331-e6c3d8bcecf4
23333,776204140569513984,2023-12-27 16:55:16.460936,fa747da6-08d8-4708-b95f-522497ed8716
23334,865909530437099524,2023-12-27 16:55:17.714632,d2355b59-ce93-46d2-90bc-df2f018a899f
23335,695772559002959872,2023-12-27 16:55:20.942838,1303c722-102c-4f7a-a310-4a0e8c0a018f
23336,490637159703932928,2023-12-27 16:55:30.202691,82b23057-a4cf-444b-8d7d-7e3973e8c28f
23337,1516036609174654977,2023-12-27 16:55:30.3837,eade506c-2080-4551-b752-7c5b5901c675
23338,750517615651540992,2023-12-27 16:55:30.903319,b772c8bf-5b3b-47d7-95ba-532ce20b1a22
23339,821718426037194757,2023-12-27 16:55:33.554648,40017366-d577-41fa-b85c-ef91dccb2301
23340,1587967238497337345,2023-12-27 16:55:37.077986,9d5453ef-bad5-4585-b082-93a5950a75fa
23341,613455523309031424,2023-12-27 16:55:43.060098,9782def0-7738-4bf1-a20b-7a3aed5973a9
23342,971456108895391745,2023-12-27 16:55:43.697198,ffb7775c-157b-4338-8d44-af012faba474
23343,618271941036642304,2023-12-27 16:55:46.593982,af595fbe-c7e4-4951-a681-21825b4f4da1
23344,1615030448274706433,2023-12-27 16:55:50.119655,a437d89d-b7b6-4353-a5b5-c5604cf0b9e7
23345,1090425465809104901,2023-12-27 16:55:57.656739,90a76ac8-6437-424b-a725-7801015d6550
23346,1405641119833247749,2023-12-27 16:55:58.338821,047da1df-5849-4bb1-9bf5-641e08971c05
23347,1499500654133452803,2023-12-27 16:56:01.401685,00162f6c-ecf7-4219-aced-ad4988ec4191
23348,1131550049920536576,2023-12-27 16:56:05.812169,8c133d49-6e3d-4506-a5e5-5c8b55748778
23349,1252692434007412737,2023-12-27 16:56:08.808824,69da72df-b1ed-4f32-9fc7-984e584234be
23350,729852807809880065,2023-12-27 16:56:08.927378,9665095a-b3d1-47e7-af3c-8c9025e5c1dc
23351,658380006960287744,2023-12-27 16:56:13.856918,09d583ac-75e8-43c4-80a6-e5920a3b67a2
23352,929041541141794816,2023-12-27 16:56:18.995208,fb6d4cdc-5823-4d68-a6f8-00d865a5091a
23353,693085454720114688,2023-12-27 16:56:25.005585,b897d1f6-b616-4d7c-9bd5-3ae853ff239d
23354,990062822007754753,2023-12-27 16:56:25.58672,ed26bced-17eb-4be5-aa25-4961387a4db3
23355,1084348733817384960,2023-12-27 16:56:32.326031,b1635337-e674-46a2-86e4-fdc89cb6831a
23356,908786551592714240,2023-12-27 16:56:34.142044,e9ebece1-30c6-4d66-a96a-e968b5b547ad
23357,1599428757428658176,2023-12-27 16:56:44.235384,fdae6815-f179-40ac-8461-be62341da29d
23358,563769140130086912,2023-12-27 16:56:46.990666,1531aa42-327e-4e7c-9651-1714146eab4b
23359,1357839400541982721,2023-12-27 16:56:47.329698,97892d83-45fe-4da4-a4ec-c7b640413adc
23360,859452839554420736,2023-12-27 16:56:58.091168,3f728d89-4958-4970-b903-cfc2565f4623
23361,1352319386007330817,2023-12-27 16:56:59.598651,cabc58ae-6ca9-44c1-90d6-1c8d99e2a6ab
23362,649387028153413632,2023-12-27 16:57:00.955598,2bc790a0-b358-4d4f-bb16-12ce0deb308c
23363,465645553271861248,2023-12-27 16:57:01.420866,fb48eb86-0f72-4abd-b5ca-a09b9ceca280
23364,1625522838458494977,2023-12-27 16:57:07.290927,7de3f5fe-25a2-45db-bde6-afe6b2acdccf
23365,1597230863745716225,2023-12-27 16:57:09.000062,497965f7-d0f3-43a0-b772-85cfca5da312
23366,1369857463768481801,2023-12-27 16:57:09.081295,3a2ded05-ca84-4255-942f-c121303d45f2
23367,939166551709765633,2023-12-27 16:57:17.529491,d1ae55ad-988d-41cf-ae1d-2764bcfc366a
23368,611897837232779264,2023-12-27 16:57:23.533773,d49ee8bd-bd71-4249-b19f-900d0252c8ae
23369,660644922744262656,2023-12-27 16:57:29.479471,e9b4442d-8f21-4ddd-b266-5a3e07edae56
23370,1197522995943788545,2023-12-27 16:57:34.267221,9ed0851f-98e7-4832-a6b2-996352e1951b
23371,628429562154758144,2023-12-27 16:57:34.654437,6f2a085a-d215-43e2-9c4a-58cf43f95f94
23372,528264854906621952,2023-12-27 16:57:37.537944,ef23c083-d069-403c-851a-5171aeba93b8
23373,540422155264335872,2023-12-27 16:57:40.961397,3bf34d34-7b67-4c83-b3c8-544c42f9ae54
23374,1014451832557535232,2023-12-27 16:57:42.450975,461a8125-c203-4b00-baac-46a9f8c4550a
23375,942147579873284096,2023-12-27 16:57:45.687706,30f17e63-5934-4768-905f-972ed143d3ca
23376,938483705747664896,2023-12-27 16:57:49.046988,a90f60d7-ac0d-4159-a6ff-812442a4e374
23377,977213958405939202,2023-12-27 16:57:51.989484,5882ae6e-c3fa-4527-b024-449aca08ba8e
23378,976545648391553024,2023-12-27 16:57:52.698923,8ca18bc7-0ba9-420d-b8d2-ecde25bae104
23379,1066134272862507008,2023-12-27 16:57:57.769441,d811ece3-50ea-4043-ab2a-02c31e71aad6
23380,954202639146786816,2023-12-27 16:57:57.900355,2222afb9-6f24-4289-ac97-1308b0f2f89d
23381,1218281779733266432,2023-12-27 16:58:04.042965,3f28d4e4-479c-4b10-9f23-41ec7b904c93
23382,965428890830344193,2023-12-27 16:58:05.645916,eb9077ec-5c8b-4c31-bbcf-c989ab465114
23383,978729859361923072,2023-12-27 16:58:12.156109,1912ed93-b396-40f7-88e1-c852729caf2a
23384,1354496309919674374,2023-12-27 16:58:15.953848,c7b0c857-4670-48ad-8233-a5eca9f95ad3
23385,716069776129306628,2023-12-27 16:58:18.09576,0254a316-520b-431d-8e5a-7c4549e266c1
23386,1437589483931713536,2023-12-27 16:58:22.767675,9a534a12-d161-4d91-9495-aa4b694660a9
23387,560567494847766528,2023-12-27 16:58:23.656706,de53fc10-a699-49bd-9094-894cc5e18ec8
23388,738756344979808256,2023-12-27 16:58:28.168517,77b27fa6-7ed4-46dc-a4e6-e8b099af50c4
23389,293454323403350019,2023-12-27 16:58:32.260715,d8f4b881-13d4-4a02-9c13-2c0adb0338a2
23390,1020019959596965888,2023-12-27 16:58:33.771708,8801086d-c661-4eb8-afcd-da06843c4182
23391,1017357644313423873,2023-12-27 16:58:39.674788,090babc1-782e-465a-9890-53c166cb5a71
23392,878762071516741632,2023-12-27 16:58:43.858806,1e63106b-8abe-4929-848b-46399baf3be2
23393,984929590341718017,2023-12-27 16:58:44.427554,76479100-953a-4fc1-86ea-451086a01260
23394,1087014015002443777,2023-12-27 16:58:47.849544,f60fbec4-fe07-4ad1-9f60-b12695a97bfa
23395,1044309743181778946,2023-12-27 16:58:50.180932,842d97b7-a488-41ef-8491-ac4c821d0a76
23396,1301644102224707585,2023-12-27 16:58:54.180708,cc2d14a9-4481-4424-a1b9-24d4d6b9744e
23397,1108543516227985408,2023-12-27 16:58:55.916298,572727e9-2cb2-4514-88da-1a06857cccf0
23398,1555205338214850563,2023-12-27 16:58:57.817989,a2676c62-5da4-4c87-a1b0-dedfff1b52ce
23399,1477537308756877315,2023-12-27 16:59:00.715819,d1c4e77b-8c00-4f26-a8ca-d6c8f8c03fef
23400,910656592185626624,2023-12-27 16:59:03.704429,03be0e95-eb38-4195-9ae2-aae68c275527
23401,928801609420853249,2023-12-27 16:59:03.851723,bd58d314-6a09-448c-b8ff-7fa9b7b5c9df
23402,1609751283119935490,2023-12-27 16:59:14.340619,d359249f-9e6a-43a0-9eab-224eb961bd6f
23403,1070995854272675840,2023-12-27 16:59:19.930285,07b4d69d-0eaa-4305-a452-4957a32f8df3
23404,1239932974050795521,2023-12-27 16:59:20.465795,dbaf9daf-24c5-4784-8f9c-d624df491b8c
23405,573191831363686400,2023-12-27 16:59:23.692853,5eb3cd87-90b0-4fce-bd15-ea2473139b63
23406,1199492759884681216,2023-12-27 16:59:26.453983,27f324fc-8785-4ee5-9299-033c5c97c5bf
23407,977237140298854401,2023-12-27 16:59:26.461364,35313743-75fc-45c9-a2ff-d0db92033c30
23408,729914225426997248,2023-12-27 16:59:29.380176,74e60949-be28-4544-aa47-f33aa3ca3392
23409,1521899642631380997,2023-12-27 16:59:35.386353,58732c9c-93f6-4b76-a961-ffe065fd2476
23410,601794594318196736,2023-12-27 16:59:36.369111,389fbab7-1c53-479a-87c4-c7e214307a9d
23411,585859882869469184,2023-12-27 16:59:37.625458,7df3a516-e31d-4b74-b7d9-5e135420e102
23412,1278878259405443075,2023-12-27 16:59:39.866181,c6aab369-4bc9-418d-8049-696dee09857c
23413,1577109603170471936,2023-12-27 16:59:43.034337,2e641c71-dc80-45a4-8f47-ba7f97caec12
23414,977213958405939202,2023-12-27 16:59:45.874039,a65516d3-79c5-4a86-b533-3716de26cede
23415,1510698419089772555,2023-12-27 16:59:46.969535,ce8e26a8-1a65-4eb6-a4c7-ed9d9d54bc8c
23416,563138952123920384,2023-12-27 16:59:50.609264,68ad0740-e703-4efc-a659-1c3aad9b8fc1
23417,898280833299230722,2023-12-27 16:59:52.292479,f3be3f28-dca4-4ebe-90c0-e88b45f30b84
23418,1533840888996286465,2023-12-27 16:59:57.302705,b94f6926-bdb5-45fa-9b22-2b727a702687
23419,1655097905399693312,2023-12-27 16:59:57.485232,7a039f64-1f46-4fa9-a9c9-94b32d801aca
23420,1179947212698206209,2023-12-27 17:00:03.242026,cda11834-eaa6-4281-b1ba-8da9841a84aa
23421,646301750346010624,2023-12-27 17:00:07.913691,59a896e4-7037-4691-aa60-7d95349530a8
23422,1006268705263800320,2023-12-27 17:00:09.45963,27fe2697-aeb4-47d9-8a70-a45b32de599c
23423,716069776129306628,2023-12-27 17:00:10.283972,f5a8099a-9706-4fcc-b7d0-9a4b3651df24
23424,779164690576347136,2023-12-27 17:00:13.616259,393a870f-ed66-4ca5-8705-b7cdadc2da5f
23425,1473315181199605762,2023-12-27 17:00:17.875475,b7cd8429-f839-4b8e-82e7-95a394548bff
23426,1084596547415871488,2023-12-27 17:00:22.211731,f2f3e233-c382-4406-8f33-7d4f3a4aa424
23427,949431055567736833,2023-12-27 17:00:23.83631,3947fce7-ea49-4ef7-9bea-faaa97a2f402
23428,490356269962637312,2023-12-27 17:00:29.136884,a01580b3-cdd3-48e6-9b77-ab0a4c168096
23429,1534239013871095808,2023-12-27 17:00:29.710904,4ed9b536-b0c8-4aff-94dc-f3e95d640fc5
23430,1289555113732841472,2023-12-27 17:00:34.912089,49f58eeb-dbb5-46f6-8d21-3983247e50ed
23431,598204691374280704,2023-12-27 17:00:36.719227,3ab050fa-fb10-47da-b773-f4e5384225ac
23432,772899203609726976,2023-12-27 17:00:48.400999,35b87392-052f-40cf-9a56-210ba85fb19b
23433,1597232032588783616,2023-12-27 17:00:52.984196,0de5ce2e-a00f-4558-af5c-c3233e2666ed
23434,134787490526658561,2023-12-27 17:00:57.077507,2cbde9ed-65e1-40c3-bc77-7e79bba69e26
23435,1324897299529609222,2023-12-27 17:00:57.33612,e4b363af-c8d0-44cd-a2bb-f194e16e6f77
23436,1505222469652787203,2023-12-27 17:00:59.962054,78c2b40b-2151-439e-a7ec-63bfaf877546
23437,746890933904375808,2023-12-27 17:01:02.759273,551468e8-0d21-447d-9089-80ff5d782971
23438,1630397947761528834,2023-12-27 17:01:05.338101,e44b8d6f-3887-4445-9bbc-8ec905b85799
23439,247222360309121024,2023-12-27 17:01:07.0276,55ba1cdb-1eae-4abb-abf8-d80f7cadd8db
23440,991472289991409664,2023-12-27 17:01:11.654668,4bb17336-052d-4be7-bcf1-24711083730c
23441,937701875104780288,2023-12-27 17:01:20.393994,23dd0891-308f-44aa-908b-1ce320b1994b
23442,1569727675333492740,2023-12-27 17:01:24.164505,947feb26-04c1-4fca-aff3-8c130e41f1ac
23443,1456047407817449474,2023-12-27 17:01:28.091662,2dafdece-f3aa-40df-94cc-024dbafee310
23444,1020629781753270272,2023-12-27 17:01:30.49345,522af10e-09c6-4cdd-b58d-5c4a3f71a28c
23445,602571404861636608,2023-12-27 17:01:32.060097,ea2b9e51-e47c-45a5-84ae-b70ff639208e
23446,1318154278532452352,2023-12-27 17:01:37.06849,d2a3a21c-7af7-40e8-bda2-0cccf31e3f15
